Item number,Title,Variation details,Custom label (SKU),Available quantity,Format,Currency,Start price,Auction Buy It Now price,Reserve price,Current price,Sold quantity,Views (future),Watchers,Bids,Start date,End date,eBay category 1 name,eBay category 1 number,eBay category 2 name,eBay category 2 number,Condition,CD:Professional Grader - (ID: 27501),CD:Grade - (ID: 27502),CDA:Certification Number - (ID: 27503),CD:Card Condition - (ID: 40001),eBay Product ID(ePID),Listing site,P:UPC,P:EAN,P:ISBN
"386402342071",Gold And Silver Tone Oval Textured Designer Nice Heavy Clip On Earrings Set Of 2,,Gold And Silver Tone Oval Textured Designer Nice H,"1","FIXED_PRICE","USD",14.95,,,14.95,"0","","1","","Dec-10-23 17:06:37 PST","Aug-10-24 17:06:37 PDT","Earrings","262008","","","Pre-owned","","","","","","US","","",""
"386402391708",Silver Tone Beaded Bracelet With Silver Tone Heart Shape Charm 4” And 1/2 Inch,,Silver Tone Beaded Bracelet With Silver Tone Heart,"1","FIXED_PRICE","USD",9.95,,,9.95,"0","","","","Dec-10-23 17:12:08 PST","Aug-10-24 17:12:08 PDT","Bracelets & Charms","261987","","","Pre-owned","","","","","","US","","",""
"386402444046",Silver Tone 3 Strand Blue And Clear Real Crystal Designer Fashion Bracelet,,Silver Tone 3 Strand Blue And Clear Real Crystal D,"1","FIXED_PRICE","USD",29.95,,,29.95,"0","","","","Dec-10-23 17:20:59 PST","Aug-10-24 17:20:59 PDT","Bracelets & Charms","261987","","","Pre-owned","","","","","","US","","",""
"386402456013",I Am Silver Tone Designer Hoop Pair Of Beautiful Earrings With Loop Design 2” In,,I Am Silver Tone Designer Hoop Pair Of Beautiful E,"1","FIXED_PRICE","USD",12.95,,,12.95,"0","","","","Dec-10-23 17:29:34 PST","Aug-10-24 17:29:34 PDT","Earrings","50647","","","New with tags","","","","","","US","","",""
"386402502716",Silver Tone Cord Chain With Blue Acrylic Oval Pendant With Silver Tone Butterfly,,Silver Tone Cord Chain With Blue Acrylic Oval Pend,"1","FIXED_PRICE","USD",9.95,,,9.95,"0","","","","Dec-10-23 17:39:40 PST","Aug-10-24 17:39:40 PDT","Necklaces & Pendants","155101","","","Pre-owned","","","","","","US","","",""
"386402546803",VTG Gold Tone Chain With 5 Piece Oval Pendant With Blue Pink And Orange Acrylic,,VTG Gold Tone Chain With 5 Piece Oval Pendant With,"1","FIXED_PRICE","USD",9.95,,,9.95,"0","","1","","Dec-10-23 17:48:05 PST","Aug-10-24 17:48:05 PDT","Necklaces & Pendants","155101","","","Pre-owned","","","","","","US","","",""
"386403018573",Chico’s Gold Tone Stamped 16” Inch Fashion Designer Chain,,Chico’s Gold Tone Stamped 16” Inch Fashion Designe,"1","FIXED_PRICE","USD",12.95,,,12.95,"0","","","","Dec-10-23 19:22:18 PST","Aug-10-24 19:22:18 PDT","Necklaces & Pendants","155101","","","Pre-owned","","","","","","US","","",""
"386403038723",VINTAGE MONET COPPER COLORED ABALONE IN GOLD TONED SETTING ON GOLD TONE CHAIN,,VINTAGE MONET COPPER COLORED ABALONE IN GOLD TONED,"1","FIXED_PRICE","USD",24.95,,,24.95,"0","","1","","Dec-10-23 19:31:54 PST","Aug-10-24 19:31:54 PDT","Necklaces & Pendants","262013","","","Pre-owned","","","","","","US","","",""
"386403220933",Chunky Gold Tone Chain Link Bracelet With Clear Rhinestones Heavy 3 Diff Sizes,,Chunky Gold Tone Chain Link Bracelet With Clear Rh,"1","FIXED_PRICE","USD",12.95,,,12.95,"0","","2","","Dec-10-23 20:07:46 PST","Aug-10-24 20:07:46 PDT","Bracelets & Charms","261987","","","New with defects","","","","","","US","","",""
"386403374024",Four Strand White And Gold Tone Designer Bracelet With Rhinestones 10”inch,,Four Strand White And Gold Tone Designer Bracelet,"1","FIXED_PRICE","USD",9.95,,,9.95,"0","","0","","Dec-10-23 20:36:07 PST","Aug-10-24 20:36:07 PDT","Bracelets & Charms","261987","","","Pre-owned","","","","","","US","","",""
"386403451498",Gold Tone Chain With Round Rhinestone Filled Gold Tone Pendant Fashion Necklace ,,Gold Tone Chain With Round Rhinestone Filled Gold,"1","FIXED_PRICE","USD",9.95,,,9.95,"0","","","","Dec-10-23 20:48:26 PST","Aug-10-24 20:48:26 PDT","Necklaces & Pendants","155101","","","Pre-owned","","","","","","US","","",""
"386409380181",A • New Day CZ Pink Green & Clear Gold Tone Nickle Free 8 Dif Pairs Of Earrings,,A • New Day CZ Pink Green & Clear Gold Tone Nickle,"1","FIXED_PRICE","USD",12.95,,,12.95,"0","","0","","Dec-11-23 16:04:14 PST","Aug-11-24 16:04:14 PDT","Earrings","50647","","","New with tags","","","","","","US","","",""
"386409540766",A•New Day 8 Pairs Of CZ Crystal Clear And Multicolor Gold Tone Designer Earrings,,A•New Day 8 Pairs Of CZ Crystal Clear And Multicol,"1","FIXED_PRICE","USD",12.95,,,12.95,"0","","1","","Dec-11-23 16:28:33 PST","Aug-11-24 16:28:33 PDT","Earrings","50647","","","New with tags","","","","","","US","","",""
"386409615490",A • New Day 8 Different Pairs Of CZ Crystal Designer Earrings With Gold Tone ,,A • New Day 8 Different Pairs Of CZ Crystal Design,"1","FIXED_PRICE","USD",12.95,,,12.95,"0","","2","","Dec-11-23 16:39:41 PST","Aug-11-24 16:39:41 PDT","Earrings","50647","","","New with tags","","","","","","US","","",""
"386409681382",Sterling Silver 925 & CZ Crystal 3 Pairs Of Princess Cut Earrings W/ One Missing,,Sterling Silver 925 & CZ Crystal 3 Pairs Of Prince,"1","FIXED_PRICE","USD",12.95,,,12.95,"0","","","","Dec-11-23 16:48:42 PST","Aug-11-24 16:48:42 PDT","Earrings","50647","","","New with tags","","","","","","US","","",""
"386409759594",A• New Day Sterling Silver CZ Crystal Nickel Free 3 Pairs Of Designer Earrings ,,A• New Day Sterling Silver CZ Crystal Nickel Free,"1","FIXED_PRICE","USD",19.95,,,19.95,"0","","1","","Dec-11-23 17:03:53 PST","Aug-11-24 17:03:53 PDT","Earrings","50647","","","New with tags","","","","","","US","","",""
"386409820433",Sterling Silver 925 & CZ Crystal Nickel Free 3 Pairs Of Designer Earrings Studs,,Sterling Silver 925 & CZ Crystal Nickel Free 3 Pai,"1","FIXED_PRICE","USD",14.95,,,14.95,"0","","","","Dec-11-23 17:11:40 PST","Aug-11-24 17:11:40 PDT","Earrings","261990","","","New with tags","","","","","","US","","",""
"386409877784",A•New Day Sterling Silver 925 2 Pairs Of Stamped Hoop Designer Gold Tone Earring,,A•New Day Sterling Silver 925 2 Pairs Of Stamped H,"1","FIXED_PRICE","USD",19.95,,,19.95,"0","","","","Dec-11-23 17:22:48 PST","Aug-11-24 17:22:48 PDT","Earrings","261990","","","New with tags","","","","","","US","","",""
"386410036095",A•New Day CZ Crystal & Gold Tone Lot Of Hoop And Stud Designer Earrings 9 Pairs ,,A•New Day CZ Crystal & Gold Tone Lot Of Hoop And S,"1","FIXED_PRICE","USD",24.95,,,24.95,"0","","","","Dec-11-23 18:04:51 PST","Aug-11-24 18:04:51 PDT","Earrings","50647","","","New with tags","","","","","","US","","",""
"386410082296",Gold Tone Set Of 4 CZ Graduated Crystal Designer Earrings Beautiful Brand New ,,Gold Tone Set Of 4 CZ Graduated Crystal Designer E,"1","FIXED_PRICE","USD",12.95,,,12.95,"0","","0","","Dec-11-23 18:13:23 PST","Aug-11-24 18:13:23 PDT","Earrings","50647","","","New with tags","","","","","","US","","",""
"386410197115",Wild Fable Lot Of 24 Pairs Of Earrings & 11 Designer Rings Gold & Silver Tone ,,Wild Fable Lot Of 24 Pairs Of Earrings & 11 Design,"1","FIXED_PRICE","USD",24.95,,,24.95,"0","","1","","Dec-11-23 18:39:31 PST","Aug-11-24 18:39:31 PDT","Earrings","50647","","","New with tags","","","","","","US","","",""
"386410352682",Universal Thread Goods Co. Three Strand Anklet With Gold Tone & Multicolor Beads,,Universal Thread Goods Co. Three Strand Anklet Wit,"1","FIXED_PRICE","USD",12.95,,,12.95,"0","","","","Dec-11-23 19:08:27 PST","Aug-11-24 19:08:27 PDT","Anklets","43205","","","New with tags","","","","","","US","","",""
"386410624723",Silver Tone Flowers W/ Rhinestones Fashion Necklace & Earrings Set 16” And 1/2in,,Silver Tone Flowers W/ Rhinestones Fashion Necklac,"1","FIXED_PRICE","USD",12.95,,,12.95,"0","","","","Dec-11-23 19:55:45 PST","Aug-11-24 19:55:45 PDT","Jewelry Sets","50692","","","New with tags","","","","","","US","","",""
"386410694801",Silver Tone Hoop Designer Earrings Lot Of 3 Pairs Pincatch Clamp & Latch Closure,,Silver Tone Hoop Designer Earrings Lot Of 3 Pairs,"1","FIXED_PRICE","USD",14.95,,,14.95,"0","","","","Dec-11-23 20:08:22 PST","Aug-11-24 20:08:22 PDT","Earrings","50647","","","New with tags","","","","","","US","","",""
"386410949859",Universal Thread Goods Co. Gold Tone Hoop Earrings Lot Of 5 Pairs Designer ,,Universal Thread Goods Co. Gold Tone Hoop Earrings,"1","FIXED_PRICE","USD",19.95,,,19.95,"0","","","","Dec-11-23 20:51:08 PST","Aug-11-24 20:51:08 PDT","Earrings","50647","","","New with tags","","","","","","US","","",""
"386415272390",Lia Sophia Silver Tone Cord Chain With Two Piece Round Oval Silver Tone Pendant ,,Lia Sophia Silver Tone Cord Chain With Two Piece R,"1","FIXED_PRICE","USD",14.95,,,14.95,"0","","3","","Dec-12-23 10:45:59 PST","Aug-12-24 10:45:59 PDT","Necklaces & Pendants","155101","","","Pre-owned","","","","","","US","","",""
"386416111465","I.N.C Designer Gold Tone Chain W/ Yellow,Blue,Red,Green, & White Tassel Necklace",,"I.N.C Designer Gold Tone Chain W/ Yellow,Blue,Red,","1","FIXED_PRICE","USD",12.95,,,12.95,"0","","","","Dec-12-23 13:22:27 PST","Aug-12-24 13:22:27 PDT","Necklaces & Pendants","155101","","","Pre-owned","","","","","","US","","",""
"386418111010",Handmade Vintage Red White And Purple Bead And CZ Crystal Cuff Bracelet W/Thread,,Handmade Vintage Red White And Purple Bead And CZ,"1","FIXED_PRICE","USD",14.95,,,14.95,"0","","","","Dec-12-23 19:46:25 PST","Aug-12-24 19:46:25 PDT","Bracelets & Charms","262003","","","Pre-owned","","","","","","US","","",""
"386418152410",MONET Silver Tone Designer Chain With Three Graduated CZ Crystal Gems Stamped,,MONET Silver Tone Designer Chain With Three Gradua,"1","FIXED_PRICE","USD",14.95,,,14.95,"0","","0","","Dec-12-23 19:56:32 PST","Aug-12-24 19:56:32 PDT","Necklaces & Pendants","155101","","","Pre-owned","","","","","","US","","",""
"386418722910",Genuine Abalone Seashell & Crystal Two Strand Long Designer Fashion Necklace ,,Genuine Abalone Seashell & Crystal Two Strand Long,"1","FIXED_PRICE","USD",24.95,,,24.95,"0","","2","","Dec-12-23 22:03:24 PST","Aug-12-24 22:03:24 PDT","Necklaces & Pendants","155101","","","Pre-owned","","","","","","US","","",""
"386425802239",Silver Tone Layered Snake Chunky Designer Necklace With Gold Tone & Bracelet Set,,Silver Tone Layered Snake Chunky Designer Necklace,"1","FIXED_PRICE","USD",14.95,,,14.95,"0","","","","Dec-13-23 20:43:08 PST","Aug-13-24 20:43:08 PDT","Jewelry Sets","262011","","","Pre-owned","","","","","","US","","",""
"386425838342",Handmade Three Strand Salmon Pink Beaded Necklace With Acrylic Matching Beads ,,Handmade Three Strand Salmon Pink Beaded Necklace,"1","FIXED_PRICE","USD",9.95,,,9.95,"0","","1","","Dec-13-23 20:50:05 PST","Aug-13-24 20:50:05 PDT","Necklaces & Pendants","155101","","","Pre-owned","","","","","","US","","",""
"386425865514",Daisy Fuentes Silver & Black Two Tone Oval/Round Chain Link Long Necklace 16”in,,Daisy Fuentes Silver & Black Two Tone Oval/Round C,"1","FIXED_PRICE","USD",14.95,,,14.95,"0","","0","","Dec-13-23 20:58:31 PST","Aug-13-24 20:58:31 PDT","Necklaces & Pendants","155101","","","Pre-owned","","","","","","US","","",""
"386425975822",Chunky Double Braided Baby Blue Designer Beaded Fashion Necklace 11”inch,,Chunky Double Braided Baby Blue Designer Beaded Fa,"1","FIXED_PRICE","USD",12.92,,,12.92,"0","","","","Dec-13-23 21:15:56 PST","Aug-13-24 21:15:56 PDT","Necklaces & Pendants","155101","","","Pre-owned","","","","","","US","","",""
"386426013533","Three Strand Brown,Gold, & Silver Tone Beads On Gold Tone Wire Fashion Necklace ",,"Three Strand Brown,Gold, & Silver Tone Beads On Go","1","FIXED_PRICE","USD",12.95,,,12.95,"0","","","","Dec-13-23 21:27:35 PST","Aug-13-24 21:27:35 PDT","Necklaces & Pendants","155101","","","Pre-owned","","","","","","US","","",""
"386426097696",Aeropostale Gold And White Tone Long Beaded Necklace W/ Love Pendant And Tassel,,Aeropostale Gold And White Tone Long Beaded Neckla,"1","FIXED_PRICE","USD",12.95,,,12.95,"0","","","","Dec-13-23 21:44:25 PST","Aug-13-24 21:44:25 PDT","Necklaces & Pendants","262013","","","Pre-owned","","","","","","US","","",""
"386426166158",NY Silver Tone Cord Chain With Round Silver Pendant With CZ Crystal Necklace,,NY Silver Tone Cord Chain With Round Silver Pendan,"1","FIXED_PRICE","USD",9.95,,,9.95,"0","","","","Dec-13-23 21:58:37 PST","Aug-13-24 21:58:37 PDT","Necklaces & Pendants","155101","","","Pre-owned","","","","","","US","","",""
"386426245778","Three Different Chunky Beaded, Braided And Fashion Lot Of 3 Unique Bracelets",,"Three Different Chunky Beaded, Braided And Fashion","1","FIXED_PRICE","USD",9.95,,,9.95,"0","","","","Dec-13-23 22:09:18 PST","Aug-13-24 22:09:18 PDT","Bracelets & Charms","261987","","","Pre-owned","","","","","","US","","",""
"386426303928",CIRA Long Silver Tone Chain With Big Black Eyes Silver Tone Owl Pendant New,,CIRA Long Silver Tone Chain With Big Black Eyes Si,"1","FIXED_PRICE","USD",9.95,,,9.95,"0","","","","Dec-13-23 22:18:16 PST","Aug-13-24 22:18:16 PDT","Necklaces & Pendants","155101","","","New with tags","","","","","","US","","",""
"386430923225",Genuine 2 Strand Orange Seashell W/ White & Clear Bead Necklace W/ Shell Pendant,,Genuine 2 Strand Orange Seashell W/ White & Clear,"1","FIXED_PRICE","USD",12.95,,,12.95,"0","","","","Dec-14-23 13:13:11 PST","Aug-14-24 13:13:11 PDT","Necklaces & Pendants","155101","","","Pre-owned","","","","","","US","","",""
"386430978885","Thick Double Threaded Blue,White, & Silver Tone Tightly Beaded Wrap Bracelet",,"Thick Double Threaded Blue,White, & Silver Tone Ti","1","FIXED_PRICE","USD",19.95,,,19.95,"0","","","","Dec-14-23 13:25:36 PST","Aug-14-24 13:25:36 PDT","Bracelets & Charms","261987","","","Pre-owned","","","","","","US","","",""
"386431352878",Big Chunky Designer 3 Strand Multicolor Glass & Ceramic Bead Fashion Necklace,,Big Chunky Designer 3 Strand Multicolor Glass & Ce,"1","FIXED_PRICE","USD",12.95,,,12.95,"0","","1","","Dec-14-23 14:53:16 PST","Aug-14-24 14:53:16 PDT","Necklaces & Pendants","155101","","","Pre-owned","","","","","","US","","",""
"386431404727",NY Brand Three Strand Chunky Silver Tone Chain With Blue Lucite Beads Faux Pearl,,NY Brand Three Strand Chunky Silver Tone Chain Wit,"1","FIXED_PRICE","USD",12.95,,,12.95,"0","","","","Dec-14-23 15:05:55 PST","Aug-14-24 15:05:55 PDT","Necklaces & Pendants","155101","","","Pre-owned","","","","","","US","","",""
"386433419381",Two Strand Silver Tone Designer Cord Chain Suitable For A Nice Pendant,,Two Strand Silver Tone Designer Cord Chain Suitabl,"1","FIXED_PRICE","USD",9.95,,,9.95,"0","","1","","Dec-14-23 21:34:58 PST","Aug-14-24 21:34:58 PDT","Necklaces & Pendants","155101","","","Pre-owned","","","","","","US","","",""
"386433520703",Cavion 18kt Yellow gold Plated Designer Chain 8”inch Statement Necklace,,Cavion 18kt Yellow gold Plated Designer Chain 8”in,"1","FIXED_PRICE","USD",14.95,,,14.95,"0","","2","","Dec-14-23 21:50:41 PST","Aug-14-24 21:50:41 PDT","Necklaces & Pendants","261993","","","Pre-owned","","","","","","US","","",""
"386433574091",Silver Tone Designer Fashion Chain Necklace + Round Ball Pendant Filled W/ CZ,,Silver Tone Designer Fashion Chain Necklace + Roun,"1","FIXED_PRICE","USD",12.95,,,12.95,"0","","","","Dec-14-23 22:03:40 PST","Jul-14-24 22:03:40 PDT","Necklaces & Pendants","155101","","","Pre-owned","","","","","","US","","",""
"386433830571",Silver Tone Designer Fashion Statment Chain Necklace + White & Grey Faux Pearls,,Silver Tone Designer Fashion Statment Chain Neckla,"1","FIXED_PRICE","USD",9.95,,,9.95,"0","","","","Dec-14-23 22:45:08 PST","Jul-14-24 22:45:08 PDT","Necklaces & Pendants","155101","","","Pre-owned","","","","","","US","","",""
"386433875851",Vintage Silver Tone Chain With Two Layered Silver Tone Pendants W/ Faux Torquise,,Vintage Silver Tone Chain With Two Layered Silver,"1","FIXED_PRICE","USD",9.95,,,9.95,"0","","","","Dec-15-23 01:00:01 PST","Jul-15-24 01:00:01 PDT","Necklaces & Pendants","262013","","","Pre-owned","","","","","","US","","",""
"386433904751",Vintage Simplicity Black Tone Chain Necklace With Blue Beaded Bottom Half,,Vintage Simplicity Black Tone Chain Necklace With,"1","FIXED_PRICE","USD",6.0,,,6.0,"0","","","","Dec-15-23 02:15:01 PST","Jul-15-24 02:15:01 PDT","Necklaces & Pendants","262013","","","Pre-owned","","","","","","US","","",""
"386433978086",Monique Rochelle Gold Tone Chain Link Designer Fashion Necklace With Name Stamp,,Monique Rochelle Gold Tone Chain Link Designer Fas,"1","FIXED_PRICE","USD",12.95,,,12.95,"0","","0","","Dec-15-23 03:15:01 PST","Jul-15-24 03:15:01 PDT","Necklaces & Pendants","155101","","","Pre-owned","","","","","","US","","",""
"386434012139",Silver Tone Chain Necklace With Multicolor Cross Pendant ,,Silver Tone Chain Necklace With Multicolor Cross P,"1","FIXED_PRICE","USD",12.95,,,12.95,"0","","10","","Dec-15-23 04:30:01 PST","Jul-15-24 04:30:01 PDT","Necklaces & Pendants","155101","","","Pre-owned","","","","","","US","","",""
"386434041614",Vintage Gold Textured Cylinder Beads + Round Gold Beads Necklace + Earrings Set,,Vintage Gold Textured Cylinder Beads + Round Gold,"1","FIXED_PRICE","USD",9.95,,,9.95,"0","","1","","Dec-15-23 06:00:01 PST","Jul-15-24 06:00:01 PDT","Jewelry Sets","262011","","","Pre-owned","","","","","","US","","",""
"386434130791",Three Strand Layered Gold Tone Link And Beaded Designer Fashion Necklace 15”inch,,Three Strand Layered Gold Tone Link And Beaded Des,"1","FIXED_PRICE","USD",12.5,,,12.5,"0","","","","Dec-15-23 00:00:21 PST","Jul-15-24 00:00:21 PDT","Necklaces & Pendants","155101","","","Pre-owned","","","","","","US","","",""
"386437566714",Gold Tone Designer Chain Fashion Necklace With Intertwined Gold Tone Pendant ,,Gold Tone Designer Chain Fashion Necklace With Int,"1","FIXED_PRICE","USD",12.95,,,12.95,"0","","","","Dec-15-23 13:15:19 PST","Jul-15-24 13:15:19 PDT","Necklaces & Pendants","155101","","","Pre-owned","","","","","","US","","",""
"386437587208",Silver Tone Fashion Chain Necklace With Hanging CZ Crystal Pendant Simplicity ,,Silver Tone Fashion Chain Necklace With Hanging CZ,"1","FIXED_PRICE","USD",9.95,,,9.95,"0","","","","Dec-15-23 13:27:35 PST","Jul-15-24 13:27:35 PDT","Necklaces & Pendants","155101","","","Pre-owned","","","","","","US","","",""
"386437619950",Double Strand Designer Chain + Round And Oval Metallic Faceted Beaded Necklace ,,Double Strand Designer Chain + Round And Oval Meta,"1","FIXED_PRICE","USD",9.95,,,9.95,"0","","","","Dec-15-23 17:00:01 PST","Jul-15-24 17:00:01 PDT","Necklaces & Pendants","155101","","","Pre-owned","","","","","","US","","",""
"386437638888",BHE Two Strand Chain Link & CZ Crystal Chain With Fake Love Lock & Rose Pendant ,,BHE Two Strand Chain Link & CZ Crystal Chain With,"1","FIXED_PRICE","USD",9.92,,,9.92,"0","","","","Dec-15-23 19:15:01 PST","Jul-15-24 19:15:01 PDT","Necklaces & Pendants","155101","","","Pre-owned","","","","","","US","","",""
"386438408571",Paper Clip Silver Tone Pendant With CZ Crystals On Silver Tone Chain Necklace,,Paper Clip Silver Tone Pendant With CZ Crystals On,"1","FIXED_PRICE","USD",9.95,,,9.95,"0","","","","Dec-16-23 00:00:01 PST","Jul-16-24 00:00:01 PDT","Necklaces & Pendants","155101","","","Pre-owned","","","","","","US","","",""
